645.213697886	640.9437186123	165.5236060693	278.4806321493	187.2090588418
475.4201342311	507.2672643805	354.8992206427	491.5839450841	-268.1501080257
270.6914572815	734.4364572679	492.5859350091	535.1044287677	424.8528641828
651.2111717285	750.3948142927	171.4371543469	410.212950356	645.0536964691
223.7442294447	445.0623287998	421.3621097272	457.3952392754	508.2573574685
346.9481588136	354.5140549992	326.4274853406	266.7316974592	426.2175818134
326.7977493009	307.1869230462	236.9105014846	194.5374547888	685.2721794323
615.3927891245	464.7359487114	548.7054776966	354.8872050613	673.3144735828
639.5236969261	333.4775001582	736.0634710109	408.37166448	671.848053283
379.2449360641	639.2800310038	328.2087301278	95.4094911824	305.6523047862
446.097601532	571.4739086651	659.8859010472	288.076906769	214.0377749445
609.1593814814	273.8579848541	478.4036142962	188.6360328747	268.3776810725
286.1227635857	368.8836229337	236.7746870227	318.7080536003	373.6862565793
510.7223495867	320.4560820699	648.0625547913	317.7622767236	303.6077517756
413.4948223799	152	368.8307448138	495.3478739367	299.8806872302
456.228650246	171.5471778393	270.6763695634	394.331247724	280.6582163088
273.6259636636	521.1562060302	731.039656721	309.9278239288	181.3392039212
213.5234290806	628.9250688686	397.8791522239	277.2730876822	489.6932167429
208.1473220312	484.2124660527	238.2660126263	455.4860393645	486.7023190721
431.923088842	116.758208122	636.5837094333	457.5925896228	-57.3228214316
368.7712795612	451.8701872879	322.6059003602	221.6801195493	-119.9322239982
288.7903827062	439.7097641495	324.7359914618	182.2892698961	194.1807509213
311.9613658506	514.5399337291	184.5132329214	423.1476398517	615.717938591
299.3425592051	451.6661861354	335.3703598721	570.058585142	361.7396599176
492.1649328714	496.3762777812	420.3934455101	578.9976854887	304.1904803163
518.5080060636	416.9216645934	477.564513363	600.0244201431	346.8711724078
339.7938435134	693.0967512383	459.7253897249	555.7105450734	572.6051237327
224.5855251076	596.111612497	486.458974582	278.5671295808	386.3177782582
404.0918588491	233.2525271328	84.2980396383	651.7398751955	212.1545663187
399.8812694474	384.2703478086	278.3357359852	684.9452757924	612.8365672509
-71	739.019397971	480.3584972363	164.6086385525	139.9171469437
601.2770220303	264.9401833066	546.1690807102	256.7218195831	424.1152717767
530.5105959947	677.2583315422	476.0561776261	618.6152949796	360.630405868
319.3357452034	682.9712493419	579.043020168	580.4184394139	317.0818007206
273.2614814003	588.5020695016	373.1419178409	634.4644841029	384.4441533612
351.1917968307	560.2433399607	299.906681574	-144	353.791094578
385.2283033579	507.9556058771	397.2479515114	262.8373854233	614.1141000228
190.8719478736	618.8198542326	307.0327869126	238.2512840153	361.7384832463
192.3552272223	618.8805729357	193.0808907226	579.4619263521	404.1802618581
577.0092011139	624.8014454151	511.7965348091	226.2413337917	347.3168105572
624.3057124178	430.5707540069	184.1228525517	369.825368243	474.2822680748
336.4512579024	263.7046059279	731.7473113883	568.8850368998	640.6256474872
183.060279439	21.1554705659	184.6523041222	443.7917432769	303.8488811594
571.9845448109	156.4165073837	444.8024262654	158.6631640321	536.3476315443
239.2970830207	340.3322054657	-42.8573271715	361.2503093661	277.9471052516
449.7524708634	387.0371654398	360.4647037988	75.8604238476	544.5557998526
229.6512651168	255.3669606839	582.7740166532	375.2647683813	407.9674102514
303.5417871639	483.1576920418	363.6886743836	212.8101807622	435.8741955437
386.1872483785	207.9889194115	586.6390495868	-123.5508205732	361.5772342251
248.6427022299	295.2158509857	358.3424522327	471.7202713391	290.4366539889
173.6382655247	466.3917024632	653.0632135493	184.6753557935	504.5147971166
636.5366426812	149.6118857304	274.4649614446	-70.9390965275	671.0725611843
597.3039981557	168.4764657504	178.827991318	349.479782066	529.8047189622
434.6652034865	325.1757941369	394.1793695163	324.1664287918	561.8670893667
697.9083407476	199.6114556174	549.982562823	516.339661173	153.4144958501
259.1102291245	289.1466326699	707.4452615599	519.3024020869	-130.8934638751
499.0798249012	253.3775381046	395.5953664126	250.4830343274	164.2809232379
485.5399671556	158.0949279262	337.1422499372	607.880374942	284.2487159115
346.9724370734	251.2711837972	718.9033610016	631.8389322275	281.3860198218
650.1273252357	371.2087438234	538.6252256048	249.479110023	261.469752035
298.6739670018	472.319793325	627.5253023724	276.5590289628	432.985815757
726.8346290255	163.7868980173	380.4409884022	465.2235296672	398.4274987184
465.4077571986	173.4632597809	307.9445346384	199.3768594819	232.2247720966
151.4119794932	764.5824325166	241.2527043256	163.8999883001	500.8278976015
204.5823567532	226.956604085	594.5046721283	459.1646867828	334.1707488173
364.2356409006	297.0393149549	358.0225260156	27	466.0104245884
160.2832197292	426.1051489478	449.34302283	352.8064394516	313.0454016697
149.9887648202	379.9163197053	429.0109085097	550.2531277925	351.9951613075
366.3395120542	634.5976078354	418.843781567	240.2807863526	418.3257840957
264.1938148457	460.5284323943	569.8832795454	307.4624475723	438.7374259551
383.7301212198	542.7584226551	315.7027672313	319.8394129485	373.1328370127
755.7753086319	199.6618097345	248.5312185359	294.4351919337	488.1860146056
771.4667219498	343.3960044936	203.6368735183	257.928146837	576.6890582342
701.2336126604	57.2455001369	721.2603380686	228.3974868219	226.1776640695
520.1604522279	211.6115855413	283.2053676726	418.303045435	275.2450308648
569.721684554	547.7448663255	152.9925235973	395.4805140748	336.0609052519
698.6294293231	395.6610256346	262.4461668565	227.0372932003	429.5799314238
437.4291815698	229.1373705552	278.5852849508	216.3736417138	612.4114519178
676.8374985363	514.5145393352	419.8093012927	176.1714222904	248.0492167522
242.0800363406	489.8838451767	211.6965344737	348.9116199238	590.9787812045
346.4482840054	478.2952770486	231.1116983681	308.9720427227	270.3262637362
307.9220222666	503.0616243207	450.2071900039	235.6381707724	252.8383600842
735.5409994241	385.4941569927	260.6118383326	285.8282383839	183.7012123103
573.4483557513	447.8511401244	596.5923405382	391.0655497495	476.9058526428
313.0613223534	529.4124926602	613.647127834	462.6188396686	639.5809534068
606.3320828666	615.9009171168	180.4068811973	199.2059813406	190.2634477743
407.0120096844	367.0482775517	511.0411058051	336.1337493971	607.4814369339
368.6214510331	433.2888034951	546.1574726314	359.1962326892	386.5198431317
251.2605793793	637.9027491447	481.4668681096	282.7819704706	352.8255440832
337.7433084729	348.3051524817	250.7774375488	287.7102224924	470.0589416277
406.6470064137	302.3851374801	436.6452691833	638.5972230507	550.4792715836
377.1870941884	324.174912948	212.2308676005	202.5030952183	478.8897002436
372.5912636263	528.3912077061	189.4557325851	375.3838051726	505.2614856487
257.518585278	615.9817495601	231.5320967287	268.1505067933	115.4283579546
147.7333720201	497.4089230721	360.8949919688	304.0870375544	277.2753603579
332.7096730399	686.74471524	406.8753734611	703.639252447	230.518113929
311.6154979901	347.291350755	338.3883849762	559.1743066214	555.8413924562
227.9791227334	587.4575587265	425.7409778531	197.9050959289	349.5711581197
191.6033778332	203.6191392387	225.8811179046	193.6541776226	287.3536194629
298.7959095583	253.9255519544	356.0147260113	457.1697309535	421.2991451245
205.8931759628	571.1464636623	217.4327580621	528.4114118536	253.4011502113
232.4060833207	298.706906573	374.2899136215	594.4112029162	356.9081021824
365.8643340005	318.2953176237	236.2378359486	306.4310543049	530.0849064331
219.1433995952	343.1899688741	462.0160392156	179.2941618745	498.5488672737
237.9449604268	190.0563249502	375.5671438443	231.0654243835	363.0069326512
511.3490902133	313.7895565506	171.286146809	157.5266998424	173.0751058442
222.6138744263	507.8799570783	249.3306731834	503.8121249441	196.9477690376
575.7035997475	524.2717800094	247.4753521365	330.6898643347	282.424480431
594.3340852204	657.8149797277	377.5618134588	190.1148561508	628.02966968
490.3837832619	223.5895982753	562.9315018126	161.115695109	282.4551384509
402.5137017159	758.1251968655	332.0354187126	590.3271975761	-16
242.3661269073	151.829898156	263.9914713942	235.6464454361	105.2761745421
437.5556360644	783.0634918574	392.0193238843	611.3876021121	351.0725665891
690.9970093683	636.4223977155	315.609140299	140.6474929218	419.5733341386
769.5242347305	243.415552055	467.8664011822	549.2819045504	312.5505892865
783.4720774155	386.6334067029	363.592367254	545.7390356285	387.1047699961
307.8974003641	390.6258665369	505.7507215283	165.9549581801	157.4345047005
607.5680675423	643.0133084963	390.7600193643	593.7804484407	139.9596070735
226.74612152	691.6033987957	200.6847076926	521.9567343212	149.630909899
645.0265010936	491.1917011968	286.8751208952	391.9704392685	132.0479883807
337.3620151749	393.0154252699	692.9093927588	480.9370217573	600.8726474558
703.8304026352	341.0251742561	411.4774112437	344.7781772243	428.8413378107
97.7294834928	636.7632406638	275.5356949169	603.8668441199	360.511237407
202.6375933109	515.5225409056	700.2835496916	730.2966421402	563.0437270721
-41.2777790569	604.117609641	751.2482071523	348.2418209379	372.4980802684
477.4701283052	305.7280786176	461.3773801698	304.8548719976	543.543830452
311.2723683049	237.7906937729	501.6529892055	393.6053714731	103.8305372659
327.6714961021	405.3366319358	577.1342387376	710.2369552939	595.2729270151
304.2733725867	164.9855611644	151.047112264	596.1163338343	140.4264611764
635.7992393144	557.3918481903	346.7983878394	502.2148449736	579.4342893796
282.1676832005	285.5566175406	616.712488126	335.1540695505	756.3558043715
194.7209505899	308.2300703179	313.0986632301	209.7768464557	778.4008134604
466.6697868159	225.0028736676	275.9992743856	658.0881779734	634.321381444
334.9166844347	464.9866418178	335.0615205441	458.1106381613	609.4239855859
330.470793785	627.6545725044	437.0799723785	403.0983261818	279.7651300846
538.6261891373	251.8657654866	-102	253.257827469	471.0002718361
364.0477927428	578.9491485435	330.1127206337	287.5095915267	530.016827329
203.1965979917	333.249092071	428.0510731146	429.3856700981	694.9970834479
401.5965296401	-112	652.1276051871	292.4946917227	832.9355376199
432.8802191568	240.4497582573	308.1599483983	490.9174814951	574.5083736583
369.0189073297	337.5997253037	297.6884427227	457.7239990596	284.7789231171
391.2063310025	392.9213837411	226.0751333977	591.3481477276	271.0289956567
320.195232971	435.4733067467	502.0623508688	478.2026694219	490.9450109966
479.3205719146	290.0709654714	223.8414855066	553.4826098892	572.5005637373
414.8366669047	299.5431076978	771.6789417502	319.3924404516	275.2662125217
222.9928500738	654.9848199117	506.7006901308	460.0206254462	255.0765427043
146.3816562551	513.2477411213	447.5496851537	193.0858875482	340.1700783628
672.8837063498	601.7319779466	558.7929075079	711.8145977212	607.8476098287
507.9902097383	347.9501071854	494.019964793	239.9479889441	205.7316232479
317.4855363357	553.4835240815	652.9616282174	166	514.9422218881
694.25164942	261.889172288	332.415293194	477.9825104664	639.1667360861
704.4071405208	315.0043341972	366.8852722242	711.1015407542	226.8317237916
468.5182945611	201.8289644223	282.8047102836	422.590558176	216.4454259545
245.9102518466	374.1828448315	520.7622075305	424.1891002018	254.0894370634
487.4386225149	428.3880396437	551.9508393879	176.5561347571	166.5890424957
400.5114387228	144.1421756862	445.9773746609	405.7576502047	607.2209347682
204.1081593646	429.4319946654	340.5559677771	238.3381308839	158.4316491235
279.6444740839	596.3058315727	302.1284201105	444.2147167633	272.0872128752
218.7478117857	278.1129867664	380.1898638222	253.4559511479	767.6982386419
383.8768337827	230.2432115766	528.8134572953	150.3209581432	621.2406317941
569.0211685796	203.5121818281	443.8254338367	548.9195331103	539.4428699783
190.6218749707	350.2855819153	571.0333535856	611.3772589752	603.5790371914
213.0565997431	257.9134792402	489.0481193257	328.4482064989	315.2027810726
597.7020819743	668.8214747306	575.4355834002	229.2091062083	413.531488496
597.3490884098	446.389304739	485.6636752886	624.6019277944	-168
676.649211226	314.8790006969	268.7177673004	409.1184285098	545.7173760746
267.2527507939	391.4412847218	410.6027692122	382.078841316	231.0597732347
527.3663785724	606.1270349328	444.6432266994	481.5629510355	402.3673547026
581.4194912417	408.8673731896	243.3157697363	251.267889504	234.8824937894
397.7411053424	345.0578668997	687.3420224506	199.8164935255	269.8858131118
594.7319711621	259.9434062786	705.027428432	173	318.2689392911
175.3632384085	599.8287841884	203.3078972825	281.0161132349	385.9177352154
-235	720.3754375389	262.0598115624	316.7279474836	514.7834349834
277.2108759713	512.3790422942	691.5805308086	456.118925486	325.756756756
383.7425969577	364.4061411027	622.2406698402	130.7833711164	214.4157511108
623.915356761	638.4389818804	398.8674751468	317.5569129787	393.5786038074
605.5491177893	345.9784091286	264.0494135927	250.3207812407	264.5057637637
280.8579672086	232.5382900542	537.3839893624	613.3858596894	345.3332271435
571.2130474632	350.52020875	627.5947885119	315.7985151292	629.0474192098
724.2729957592	540.330137382	544.8514062119	233.5866185769	793.7827857438
518.2277369886	422.8954710546	389.041726406	302.6042372751	195.630797117
659.2727842714	659.2525947505	602.6270701338	438.1689241489	615.1815647968
507.0958391582	527.3110492685	375.8207198539	172.4545850894	388.6011798677
257.2471153356	535.4187880169	205.9819298504	185.4698731164	282.5288524959
198.2305866101	362.0284398752	219.4553685521	443.2317962556	636.8555410158
122.2810639459	354.6862918259	644.9473440945	383.9402645062	412.7130500562
122.9169104925	611.6179199812	231.2283645686	673.767242556	226.0702827234
624.8126435477	671.9701104513	375.9707776808	469.579467426	336.8043326434
648.2631147548	278.0414484507	576.6168293246	326.738563755	703.7937273015
380.2432762355	401.3789288305	563.0701449847	246.1987489502	691.8901268268
207.0005358896	293.6633677487	612.9260455212	486.4408537808	94.2856360269
551.7069260159	482.3719388859	624.3328671406	446.5615971743	282.4654381306
424.4099827937	425.9142604433	171.0148073121	472.9865108781	159.8964391904
230.9872954905	371.2285293495	462.4984363027	415.8815745962	300.3070062582
288.6894735053	420.9262720144	507.2834137177	464.0375480595	407.9902159396
412.581619811	470.7646330715	288.7355784219	524.2146019486	280.3499440676
534.4861110939	376.6776683445	507.3545087829	380.0886999552	185.7047775836
304.4248000593	419.5929272814	424.3554895619	275.4318994921	503.4893230133
291.2951779207	351.1160881669	332.1401323472	439.903937483	199.7138899764
412.6964676527	565.1641369952	169.2778810648	185.5166061696	424.5816700852
-225	170.5948145666	172.7774624701	347.5906033612	610.488181153
437.9898058277	326.3808251415	701.0905168034	446.1937676003	418.7247735605
279.773450377	82.3067559157	505.3722955253	325.4003681821	603.3272175661
487.8250577577	470.2605336692	438.3971456356	659.1297237622	638.0496870384
637.4124227897	178.6861046486	183.9842132047	368.1010225669	259.1971561123
401.8458742765	481.4631829498	186.3945664883	230.5195974582	558.5283066665
273.2499554488	267.1074241059	370.0769180126	272.7666765111	375.6199281347
214.8394016485	690.4708278134	379.5557336079	398.036097063	510.842542101
387.2676904875	267.9643214658	159.7733167628	390.4863158403	179.2153984689
436.6800045114	205.360168932	283.5065176858	210.6581260127	295.4006643963
582.0119757169	261.758448047	459.4111600795	547.1216756286	202.807829216
171.3576134548	185.5819730619	299.7314839846	563.1384952821	430.3536212014
528.9658727812	481.227497612	140.1937432625	491.60253193	532.820960667
486.6982234338	227.8996028984	574.1774378618	718.9794803635	4.6223772368
585.6077354697	493.8647167094	207.6429869552	135.2378865221	263.3730110323
382.4850011449	559.6165936842	153.0579367236	416.6385240873	237.1136695342
226.7758033678	222.6026938789	219.9770421645	544.2597934146	338.7654026016
349.5149326484	258.713658707	327.286310836	208.640688451	539.401679878
236.039707887	180.0363572991	252.4150289222	470.5179899648	283.2047175306
-30.075163081	379.5530974824	384.1955382051	244.5762083501	-44.0875768312
196.8167934025	95.4663213337	320.968251634	555.8644123892	699.2974844243
35.3019815574	528.8127383826	218.01359622	524.1593155863	656.4626040353
337.5445876278	305.9771233749	499.3824961722	589.3588986859	513.0346625309
427.291037597	399.0826234527	547.1892364173	382.1137979801	338.7901663848
568.9566040709	415.8001816814	573.8443522017	606.3080953981	309.7801925983
333.3395813204	214.2869947285	584.6360606095	565.1073339868	504.4286520053
324.186502224	631.1490733474	642.5700353767	249.5460657677	326.8553705914
321.7498720009	243.8611035402	476.444932591	214.1747351288	552.0618677355
582.2115600701	185	70.5509171962	411.8822836948	417.5257195773
125.9433765784	167	414.8728779264	337.5127916536	382.9507693086
449.2456966775	265.6792996505	238.4363090414	387.6825794906	276.7370454949
256.5216141959	384.2276857127	371.7654700095	572.4677524268	305.8568362788
449.1040905483	283.7450485859	352.0681667195	488.2191268937	496.0664628896
606.8052722646	459.3880878016	406.8792304278	286.7487941441	628.8459565816
588.5621922289	457.0509773537	308.0998493519	186.4237645398	233.1709154366
538.0232799337	172.5817682061	-35.4541011631	534.4739540667	560.928192416
267.1791762174	458.9812082986	586.8733529413	405.8266396969	631.2693051295
633.7703048568	383.008090704	469.5971495295	529.6785454923	501.8502898166
379.3586216749	438.6140903305	177.8749637938	353.0146215575	242.8689013888
170.6223364272	610.732710969	313.1140779724	658.6970345831	695.8448221958
185.6001574975	273.5110066601	548.1279844178	378.8686632694	347.2849848799
539.1462375113	335.1923591258	261.1105110065	486.9957767868	238.0604289816
193.7443090151	435.2940634552	155.4330388495	305.9608613837	332.9562923563
577.5594658731	463.5445347895	295.2489569774	396.8887414354	164.9977613975
328.2825995514	455.2128516733	495.259632115	590.9477834646	598.9562017936
345.0192433351	268.6845774267	184.5270295854	559.6465391826	227.0732427209
345.2612221656	145.0727127645	501.1533833599	435.5803901605	267.7280993296
337.1438869787	494.3034134805	152.1283437337	313.385687754	732.9913416524
170.6620190597	229.2709988925	152.792470502	265.8315751095	633.8446494785
246.0666652249	464.6227526058	190.9295700872	395.0351746124	12.524198453
375.2350859401	166.2566511011	414.3671405994	204.8227507797	309.7807551407
306.9273547526	320.929655355	211.6483708239	358.3597735903	491.3855287251
617.4988837606	631.064308122	195.1018492809	354.5828666573	283.7121588647
505.8609333163	316.9472177523	207.6981700272	293.3775569792	383.3854361484
373.8269708406	508.87674479	482.2819452438	673.0654789301	223.5393875879
381.473582168	486.2137068349	558.1585383609	485.8363855776	278.1455072483
110.1849715725	318.0331941566	264.9644668804	372.7740790405	265.9351812142
236.4400937766	610.2468744853	204.6625022615	645.3463608401	197.1350826367
455.3101368657	627.8395677506	252.6255467692	205.4977273722	653.4287719463
244.6026420412	389.0900035487	590.0363684302	326.5967772115	393.0570843424
507.9717827991	272.9460581324	261.9922989137	349.2800037367	656.6239500494
385.5687355324	344.5854735242	180.1193919507	396.1502665935	682.1400277054
308.983967081	586.1950228672	273.9784252023	616.4221146273	688.9424931615
633.490932969	384.0945756672	173.7449605634	399.8598309498	80.2517653722
378.5660082972	354.4093372155	593.0283753365	231.2948234444	314.9726183638
291.0374027584	593.9186092217	151.3910994532	329.9041839138	320.6644347279
251.5980181326	643.0367437718	179.4394610902	607.474265504	383.9578194684
382.3007510356	162.3793249141	808.4658829167	321.5448501891	323.4338085017
231.752206481	447.545799747	823.5524355845	362.7918655263	143.551716944
201.683043447	390.7111168188	151.8134157164	727.9476945702	241.4116728907
192.763968451	138.0231320047	605.7453307979	740.3276269212	201.1016488248
27.2122672622	650.2747779016	401.6863397335	343.6186325338	239.7716936052
295.9730055906	228.667115766	294.8907599496	306.0191938584	444.0673392764
451.9170216212	637.5916315796	242.0435930453	437.4712244478	379.7226395186
411.7996082151	733.1530000586	539.9372932033	566.003893218	495.8661629819
792.8924903065	546.037799602	298.3199375215	367.1893527783	209.2327305286
226.7269582253	401.5637673444	240.2036432551	-8.615150314	339.4571571492
262.9018673792	342.6216182816	555.0528516336	636.0256882764	440.5522226252
405.6198990129	518.7463779059	489.8453663438	198.8817026874	194.3521895563
551.1479424821	225.3451190354	391.7814432467	456.6327446127	477.7333585698
272.9674880447	533.0705289676	773.4322075879	252.8112314033	630.2483138808
292.5907670998	566.8835043616	589.8966360638	140.3523776538	657.3634934007
509.3698628098	239.8411116399	335.3762754496	495.1337245029	294.8364499349
204.0614160567	223.1548415694	307.3137828558	716.38548279	141.5372849386
181.1705236184	330.4739241377	532.305664991	291.7396361095	233.6890658166
668.9152870551	497.2616154819	421.2515473206	416.9194864804	693.9009723462
533.1079092312	230.1767493395	279.8489314497	340.8119591255	356.0520497181
312.0437206823	268.8528968261	164.1352389129	339.4080052497	331.6698862753
263.3610182838	303.8641417857	260.7670440972	314.9502233072	316.5027951694
403.0262418917	186.380374593	588.36496386	546.7672364565	276.417635169
614.1029854535	304.9462717202	207.3145939173	290.2174064434	500.3058312238
236.3002689349	444.7941883298	530.8724103756	515.7687913743	434.7253675426
500.2643814382	566.233877886	249.086680309	229.2322746325	471.678932486
289.8721349695	179.1904844061	143.6997034858	223.4744787908	379.9845539539
632.4354685874	376.181911478	195.6796734304	409.6841302436	465.6987379308
514.0508761214	455.3831760752	396.6471839412	333.1642863537	704.4317262749
306.7123103435	371.6793928962	154.2266416842	291.6266688904	537.3219186362
295.3942504159	671.712652396	488.5552509017	646.4348649813	277.9257491556
190.195377229	342.7581947857	233.6954008393	427.3016424056	402.4884135016
342.1943094774	288.5027462542	493.2359981433	376.4449240577	221.0200193465
366.3096753369	233.5316978907	279.8436646607	186.9156612105	321.3622089595
492.8099388444	263.5894711863	768.3018222365	188.275577794	186.5711374664
504.3903869297	309.674251149	276.5706823999	-16.3072422705	428.0207400589
365.4903403709	20.2202056631	516.1078670977	585.1566626057	466.1012703378
463.1481899285	612.1483932007	440.4904839262	220.1602519614	556.5843530651
322.9982459385	560.4327956727	201	519.1385399156	497.478292838
681.0675505543	576.1989584765	518.4832684358	211.3595518918	523.2396456835
212.84073426	363.6947181249	290.4470903283	399.0191591801	495.899204579
218.2935974578	363.0438264895	245.2576477986	383.0945613079	307.2978898742
378.2721640194	371.8259632601	393.2809503768	453.0740061725	332.0062888982
410.1328411238	686.5286012489	38.3161563392	555.6645020887	603.5373902388
98.3112712983	344.6593140315	539.2567153775	401.014306305	237.2737967472
735.1991716114	677.8335562341	495.7098907026	403.1844555643	306.0212613906
747.1514622501	208.7987205597	213.3061337048	11.7309920338	215.2714140133
569.3172383163	228.0670670945	442.8990613358	306.1411589057	443.2463335571
268.7697028387	259.152758244	429.774341303	603.8388292918	565.070123707
139.7494997572	230.8218921268	573.8604960823	416.9271597544	469.4293989145
404.1241506459	422.0930916472	496.6567138624	582.4396304376	616.6181890291
167.0981480058	136.5354662109	203	731.8910972575	172.88284025
313.052319687	218.9928557048	283.1361848062	397.8113801284	365.5991034507
510.0897339325	334.4068326672	331.6348566881	632.6961131962	159
430.7026762919	208.5385669522	384.6435041412	206.0652418506	254.5036440277
619.1570626609	470.9032480602	193.3550755097	195.4791172617	491.9353491288
199.6563039123	51	226.7467541444	701.6532797275	333.2211035694
446.9998385731	362.6972679025	417.1510598368	-153	337.9457659996
614.3776126349	317.6152780841	476.1753697029	317.0304043482	288.0178664686
340.2142363664	486.2820816919	178.5758746957	201.799217627	386.860968798
481.9973728624	566.6790132294	661.5253305487	424.9806913723	320.0068004994
188.824924641	574.3731034649	249.6586293022	593.421202273	519.3547854789
430.6898841004	384.6812156536	287.568324786	633.3330211301	205.06261382
237.866219965	582.6808601493	388.5174670303	510.204722381	246.6685361259
217.8690252953	311.9068112617	340.2052903315	423.9417703461	666.9237521577
317.5307897798	311.9715446602	198.5116232726	280.7381550993	700.1610636095
315.3158892809	180.1337724031	552.2671970867	286.8880526423	423.6511771152
338.6168331428	573.0891676931	277.3452563316	450.1488930247	284.8630132501
703.5260063786	303.4812304519	445.1840178369	357.3699521345	430.2208932053
221.9833340618	598.1640861645	524.3287282654	399.3639793105	325.654605866
148.4253692756	183.8741830755	526.6359741717	298.9691955153	211.8570875033
241.317585749	272.9353477246	693.9310109016	536.905012308	350.5337233495
325.4393758408	352.9943923161	-108.6282633523	549.2008390149	518.8649294466
411.268499721	512.0902811699	438.8322760812	283.6102197573	165.216237991
254.9874568851	528.9617264473	428.0218342266	417.1694190781	384.8470786256
333.9929693728	234.6449685001	204.6212166199	162.8556359861	527.3546550401
529.7407066035	458.2641928595	406.8488389036	249.7659282887	522.8692999973
238.9330867736	297.0388716399	438.2576825647	418.1448193743	509.9994659535
602.6089077659	715.9115944077	469.6046396993	95.7862948946	194.0035288654
447.8827908773	407.1633763457	503.2110698094	518.8200848722	450.1010249077
249.0818599643	152.0061701652	383.1251184857	348.2091700169	158.0843352296
583.0950159	350.6324731865	302.8999655766	473.7441988064	322.9250363218
709.5280725911	166.5510624447	139.303605663	296.760745089	458.3728153084
708.6825897112	392.0229621197	403.1477390228	562.783339774	558.9385601797
470.7687879453	188.7516163601	542.8270258377	372.650527405	372.2486172127
228.1604331343	424.6712629193	351.5833076451	297.8587937556	316.6272063287
427.0678976843	732.1130555007	173.2438550299	389.9406849469	451.3294154178
532.8181080438	755.1054455171	348.1184525934	357.9402897748	321.7710724062
226.6478158389	513.4195535836	271.2850857887	584.9675364447	176.3454126387
532.5542036827	31.4766797711	279.0631797401	284.8004726863	593.78056236
364.5549524709	229.324660339	422.6181380299	223.3897980375	506.6022988152
309.0592457388	623.7978888461	550.384539257	328.5631652661	207.7998133354
211.6745925273	186.3224362456	250.2726169421	593.7850159444	301.4115921926
447.0040668163	258.5532764204	602.4416688568	313.5792503715	560.6304724496
576.4722779998	411.096355132	289.4342717524	281.9215817427	417.3072788408
232.1509911985	707.7453825784	424.5832664241	312.4422008755	620.6394535958
260.3096311142	672.8551410039	480.8263794151	495.6497693057	685.7381929165
695.7288338786	279.0231117941	509.2558634036	573.0179363112	614.2391642385
684.6051686544	402.5299596887	283.7836160514	418.4306681759	-126
587.0526806952	289.4063345706	340.531633519	558.961280086	455.1694998927
293.1053567644	368.1160479633	241.8118832351	587.2934474874	225.1027580858
274.2121858399	305.7807598509	136.1136631234	700.4587887186	686.2921905128
362.1030788409	223.5102360618	397.4164527358	523.4287085399	683.3429981166
572.7541610152	-13.8785416743	617.4099718877	650.4536295665	536.6016913206
722.7123689094	598.0738192556	402.0970561749	357.5639817348	519.301595896
310.8308739735	395.9401964471	341.7046926149	98.5426485564	508.9299264667
199.8855948606	542.1695178555	583.5313703926	455.1258956106	466.7223910767
222.5677398196	404.1584168342	393.1207909951	405.4829094076	209.3152670432
245.7509876317	595.5956325429	214.9156585559	465.0321122174	293.3427619756
734.1034505612	324.0051294984	222.6944444797	339.1839315971	485.6187626239
267.0212620326	331.6459137219	490.9678162544	646.8390617692	521.1764688877
